county,precinct,precinct_code,office,district,party,candidate,votes
Hocking,PRECINCT MURRAY CITY,ABE,State Senate,20,D,Ryan Hunger,0
Hocking,PRECINCT MURRAY CITY,ABE,State House,78,R,Kyle Koehler,0
Hocking,PRECINCT WASHINGTON,ABF,U.S. House,15,R,Steve Stivers (R),469
Hocking,PRECINCT WASHINGTON,ABF,State Senate,20,D,Ryan Hunger,0
Hocking,PRECINCT WASHINGTON,ABF,State House,78,R,Kyle Koehler,0
Hocking,PRECINCT PERRY 2,ABH,U.S. House,15,R,Steve Stivers (R),346
Hocking,PRECINCT PERRY 2,ABH,State Senate,20,D,Ryan Hunger,0
Hocking,PRECINCT PERRY 2,ABH,State House,78,R,Kyle Koehler,0
Holmes,PRECINCT BERLIN NORTH,AAA,U.S. House,7,D,Quentin Potter (D),58
Holmes,PRECINCT BERLIN NORTH,AAA,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT BERLIN NORTH,AAA,State House,70,D,Mark Carr,0
Holmes,PRECINCT BERLIN NORTH,AAA,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT BERLIN SOUTH,AAB,U.S. House,7,D,Quentin Potter (D),50
Holmes,PRECINCT BERLIN SOUTH,AAB,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT BERLIN SOUTH,AAB,State House,70,D,Mark Carr,0
Holmes,PRECINCT BERLIN SOUTH,AAB,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT CLARK TOWNSHIP,AAC,U.S. House,7,D,Quentin Potter (D),18
Holmes,PRECINCT CLARK TOWNSHIP,AAC,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT CLARK TOWNSHIP,AAC,State House,70,D,Mark Carr,0
Holmes,PRECINCT CLARK TOWNSHIP,AAC,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT HARDY TOWNSHIP,AAD,U.S. House,7,D,Quentin Potter (D),134
Holmes,PRECINCT HARDY TOWNSHIP,AAD,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT HARDY TOWNSHIP,AAD,State House,70,D,Mark Carr,0
Holmes,PRECINCT HARDY TOWNSHIP,AAD,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT MILLERSBURG EAST,AAF,U.S. House,7,D,Quentin Potter (D),193
Holmes,PRECINCT MILLERSBURG EAST,AAF,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT MILLERSBURG EAST,AAF,State House,70,D,Mark Carr,0
Holmes,PRECINCT MILLERSBURG EAST,AAF,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT MILLERSBURG WEST,AAH,U.S. House,7,D,Quentin Potter (D),74
Holmes,PRECINCT MILLERSBURG WEST,AAH,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT MILLERSBURG WEST,AAH,State House,70,D,Mark Carr,0
Holmes,PRECINCT MILLERSBURG WEST,AAH,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT KILLBUCK TOWNSHIP,AAJ,U.S. House,7,D,Quentin Potter (D),100
Holmes,PRECINCT KILLBUCK TOWNSHIP,AAJ,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT KILLBUCK TOWNSHIP,AAJ,State House,70,D,Mark Carr,0
Holmes,PRECINCT KILLBUCK TOWNSHIP,AAJ,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT KNOX TOWNSHIP,AAL,U.S. House,7,D,Quentin Potter (D),65
Holmes,PRECINCT KNOX TOWNSHIP,AAL,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT KNOX TOWNSHIP,AAL,State House,70,D,Mark Carr,0
Holmes,PRECINCT KNOX TOWNSHIP,AAL,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT MECHANIC TOWNSHIP,AAM,U.S. House,7,D,Quentin Potter (D),141
Holmes,PRECINCT MECHANIC TOWNSHIP,AAM,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT MECHANIC TOWNSHIP,AAM,State House,70,D,Mark Carr,0
Holmes,PRECINCT MECHANIC TOWNSHIP,AAM,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT MONROE TOWNSHIP,AAO,U.S. House,7,D,Quentin Potter (D),83
Holmes,PRECINCT MONROE TOWNSHIP,AAO,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT MONROE TOWNSHIP,AAO,State House,70,D,Mark Carr,0
Holmes,PRECINCT MONROE TOWNSHIP,AAO,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT PAINT TOWNSHIP,AAP,U.S. House,7,D,Quentin Potter (D),26
Holmes,PRECINCT PAINT TOWNSHIP,AAP,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT PAINT TOWNSHIP,AAP,State House,70,D,Mark Carr,0
Holmes,PRECINCT PAINT TOWNSHIP,AAP,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT PRAIRIE TOWNSHIP,AAR,U.S. House,7,D,Quentin Potter (D),76
Holmes,PRECINCT PRAIRIE TOWNSHIP,AAR,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT PRAIRIE TOWNSHIP,AAR,State House,70,D,Mark Carr,0
Holmes,PRECINCT PRAIRIE TOWNSHIP,AAR,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT RICHLAND TOWNSHIP,AAT,U.S. House,7,D,Quentin Potter (D),58
Holmes,PRECINCT RICHLAND TOWNSHIP,AAT,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT RICHLAND TOWNSHIP,AAT,State House,70,D,Mark Carr,0
Holmes,PRECINCT RICHLAND TOWNSHIP,AAT,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT RIPLEY TOWNSHIP,AAU,U.S. House,7,D,Quentin Potter (D),129
Holmes,PRECINCT RIPLEY TOWNSHIP,AAU,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT RIPLEY TOWNSHIP,AAU,State House,70,D,Mark Carr,0
Holmes,PRECINCT RIPLEY TOWNSHIP,AAU,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT SALTCREEK TOWNSHIP,AAW,U.S. House,7,D,Quentin Potter (D),31
Holmes,PRECINCT SALTCREEK TOWNSHIP,AAW,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT SALTCREEK TOWNSHIP,AAW,State House,70,D,Mark Carr,0
Holmes,PRECINCT SALTCREEK TOWNSHIP,AAW,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT WALNUT CREEK TOWNSHIP,AAX,U.S. House,7,D,Quentin Potter (D),67
Holmes,PRECINCT WALNUT CREEK TOWNSHIP,AAX,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT WALNUT CREEK TOWNSHIP,AAX,State House,70,D,Mark Carr,0
Holmes,PRECINCT WALNUT CREEK TOWNSHIP,AAX,State House,98,,Kyle Bruckman,0
Holmes,PRECINCT WASHINGTON TOWNSHIP,AAY,U.S. House,7,D,Quentin Potter (D),125
Holmes,PRECINCT WASHINGTON TOWNSHIP,AAY,State Senate,22,R,Matt Dolan,0
Holmes,PRECINCT WASHINGTON TOWNSHIP,AAY,State House,70,D,Mark Carr,0
Holmes,PRECINCT WASHINGTON TOWNSHIP,AAY,State House,98,,Kyle Bruckman,0
Huron,BELLEVUE 3,AAA,U.S. House,4,I,Steve Perkins (L),24
Huron,BELLEVUE 3,AAA,U.S. House,7,D,Quentin Potter (D),0
Huron,BELLEVUE 3,AAA,State House,57,D,Michele Lepore Hagan,0
Huron,BELLEVUE 4,AAD,U.S. House,4,I,Steve Perkins (L),32
Huron,BELLEVUE 4,AAD,U.S. House,7,D,Quentin Potter (D),0
Huron,BELLEVUE 4,AAD,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 1-A,AAG,U.S. House,4,I,Steve Perkins (L),31
Huron,NORWALK 1-A,AAG,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 1-A,AAG,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 1-B,AAH,U.S. House,4,I,Steve Perkins (L),23
Huron,NORWALK 1-B,AAH,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 1-B,AAH,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 1-C,AAI,U.S. House,4,I,Steve Perkins (L),25
Huron,NORWALK 1-C,AAI,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 1-C,AAI,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 2-A,AAL,U.S. House,4,I,Steve Perkins (L),15
Huron,NORWALK 2-A,AAL,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 2-A,AAL,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 2-B,AAM,U.S. House,4,I,Steve Perkins (L),25
Huron,NORWALK 2-B,AAM,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 2-B,AAM,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 2-C,AAN,U.S. House,4,I,Steve Perkins (L),25
Huron,NORWALK 2-C,AAN,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 2-C,AAN,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 3-A,AAQ,U.S. House,4,I,Steve Perkins (L),17
Huron,NORWALK 3-A,AAQ,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 3-A,AAQ,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 3-B,AAR,U.S. House,4,I,Steve Perkins (L),28
Huron,NORWALK 3-B,AAR,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 3-B,AAR,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 3-C,AAS,U.S. House,4,I,Steve Perkins (L),28
Huron,NORWALK 3-C,AAS,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 3-C,AAS,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 4-A,AAV,U.S. House,4,I,Steve Perkins (L),24
Huron,NORWALK 4-A,AAV,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 4-A,AAV,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 4-B,AAW,U.S. House,4,I,Steve Perkins (L),22
Huron,NORWALK 4-B,AAW,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 4-B,AAW,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK 4-C,AAX,U.S. House,4,I,Steve Perkins (L),29
Huron,NORWALK 4-C,AAX,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK 4-C,AAX,State House,57,D,Michele Lepore Hagan,0
Huron,WILLARD 1,ABA,U.S. House,4,I,Steve Perkins (L),0
Huron,WILLARD 1,ABA,U.S. House,7,D,Quentin Potter (D),112
Huron,WILLARD 1,ABA,State House,57,D,Michele Lepore Hagan,0
Huron,WILLARD 2,ABC,U.S. House,4,I,Steve Perkins (L),0
Huron,WILLARD 2,ABC,U.S. House,7,D,Quentin Potter (D),95
Huron,WILLARD 2,ABC,State House,57,D,Michele Lepore Hagan,0
Huron,WILLARD 3,ABE,U.S. House,4,I,Steve Perkins (L),0
Huron,WILLARD 3,ABE,U.S. House,7,D,Quentin Potter (D),194
Huron,WILLARD 3,ABE,State House,57,D,Michele Lepore Hagan,0
Huron,WILLARD 4,ABG,U.S. House,4,I,Steve Perkins (L),0
Huron,WILLARD 4,ABG,U.S. House,7,D,Quentin Potter (D),190
Huron,WILLARD 4,ABG,State House,57,D,Michele Lepore Hagan,0
Huron,BRONSON TWP 1,ABI,U.S. House,4,I,Steve Perkins (L),0
Huron,BRONSON TWP 1,ABI,U.S. House,7,D,Quentin Potter (D),102
Huron,BRONSON TWP 1,ABI,State House,57,D,Michele Lepore Hagan,0
Huron,BRONSON TWP 2,ABJ,U.S. House,4,I,Steve Perkins (L),0
Huron,BRONSON TWP 2,ABJ,U.S. House,7,D,Quentin Potter (D),128
Huron,BRONSON TWP 2,ABJ,State House,57,D,Michele Lepore Hagan,0
Huron,CLARKSFIELD TWP,ABK,U.S. House,4,I,Steve Perkins (L),0
Huron,CLARKSFIELD TWP,ABK,U.S. House,7,D,Quentin Potter (D),172
Huron,CLARKSFIELD TWP,ABK,State House,57,D,Michele Lepore Hagan,0
Huron,FAIRFIELD TWP,ABL,U.S. House,4,I,Steve Perkins (L),0
Huron,FAIRFIELD TWP,ABL,U.S. House,7,D,Quentin Potter (D),85
Huron,FAIRFIELD TWP,ABL,State House,57,D,Michele Lepore Hagan,0
Huron,FITCHVILLE TWP,ABN,U.S. House,4,I,Steve Perkins (L),0
Huron,FITCHVILLE TWP,ABN,U.S. House,7,D,Quentin Potter (D),75
Huron,FITCHVILLE TWP,ABN,State House,57,D,Michele Lepore Hagan,0
Huron,GREENFIELD TWP,ABO,U.S. House,4,I,Steve Perkins (L),0
Huron,GREENFIELD TWP,ABO,U.S. House,7,D,Quentin Potter (D),161
Huron,GREENFIELD TWP,ABO,State House,57,D,Michele Lepore Hagan,0
Huron,GREENWICH TWP,ABP,U.S. House,4,I,Steve Perkins (L),0
Huron,GREENWICH TWP,ABP,U.S. House,7,D,Quentin Potter (D),63
Huron,GREENWICH TWP,ABP,State House,57,D,Michele Lepore Hagan,0
Huron,GREENWICH VILLAGE,ABQ,U.S. House,4,I,Steve Perkins (L),0
Huron,GREENWICH VILLAGE,ABQ,U.S. House,7,D,Quentin Potter (D),94
Huron,GREENWICH VILLAGE,ABQ,State House,57,D,Michele Lepore Hagan,0
Huron,HARTLAND TWP,ABS,U.S. House,4,I,Steve Perkins (L),0
Huron,HARTLAND TWP,ABS,U.S. House,7,D,Quentin Potter (D),102
Huron,HARTLAND TWP,ABS,State House,57,D,Michele Lepore Hagan,0
Huron,LYME TWP,ABT,U.S. House,4,I,Steve Perkins (L),10
Huron,LYME TWP,ABT,U.S. House,7,D,Quentin Potter (D),0
Huron,LYME TWP,ABT,State House,57,D,Michele Lepore Hagan,0
Huron,NEW HAVEN TWP,ABU,U.S. House,4,I,Steve Perkins (L),0
Huron,NEW HAVEN TWP,ABU,U.S. House,7,D,Quentin Potter (D),135
Huron,NEW HAVEN TWP,ABU,State House,57,D,Michele Lepore Hagan,0
Huron,PLYMOUTH VILLAGE,ABW,U.S. House,4,I,Steve Perkins (L),0
Huron,PLYMOUTH VILLAGE,ABW,U.S. House,7,D,Quentin Potter (D),63
Huron,PLYMOUTH VILLAGE,ABW,State House,57,D,Michele Lepore Hagan,0
Huron,NEW LONDON TWP,ABX,U.S. House,4,I,Steve Perkins (L),0
Huron,NEW LONDON TWP,ABX,U.S. House,7,D,Quentin Potter (D),108
Huron,NEW LONDON TWP,ABX,State House,57,D,Michele Lepore Hagan,0
Huron,NEW LONDON VILL 1,ABY,U.S. House,4,I,Steve Perkins (L),0
Huron,NEW LONDON VILL 1,ABY,U.S. House,7,D,Quentin Potter (D),132
Huron,NEW LONDON VILL 1,ABY,State House,57,D,Michele Lepore Hagan,0
Huron,NEW LONDON VILL 2,ABZ,U.S. House,4,I,Steve Perkins (L),0
Huron,NEW LONDON VILL 2,ABZ,U.S. House,7,D,Quentin Potter (D),103
Huron,NEW LONDON VILL 2,ABZ,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK TWP NORTH,ACB,U.S. House,4,I,Steve Perkins (L),23
Huron,NORWALK TWP NORTH,ACB,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK TWP NORTH,ACB,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK-MILAN TWP,ACC,U.S. House,4,I,Steve Perkins (L),15
Huron,NORWALK-MILAN TWP,ACC,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK-MILAN TWP,ACC,State House,57,D,Michele Lepore Hagan,0
Huron,NORWALK TWP SOUTH,ACD,U.S. House,4,I,Steve Perkins (L),8
Huron,NORWALK TWP SOUTH,ACD,U.S. House,7,D,Quentin Potter (D),0
Huron,NORWALK TWP SOUTH,ACD,State House,57,D,Michele Lepore Hagan,0
Huron,NORWICH TWP,ACE,U.S. House,4,I,Steve Perkins (L),0
Huron,NORWICH TWP,ACE,U.S. House,7,D,Quentin Potter (D),103
Huron,NORWICH TWP,ACE,State House,57,D,Michele Lepore Hagan,0
Huron,PERU TWP,ACF,U.S. House,4,I,Steve Perkins (L),0
Huron,PERU TWP,ACF,U.S. House,7,D,Quentin Potter (D),106
Huron,PERU TWP,ACF,State House,57,D,Michele Lepore Hagan,0
Huron,RICHMOND TWP,ACG,U.S. House,4,I,Steve Perkins (L),0
Huron,RICHMOND TWP,ACG,U.S. House,7,D,Quentin Potter (D),78
Huron,RICHMOND TWP,ACG,State House,57,D,Michele Lepore Hagan,0
Huron,RIDGEFIELD TWP,ACH,U.S. House,4,I,Steve Perkins (L),18
Huron,RIDGEFIELD TWP,ACH,U.S. House,7,D,Quentin Potter (D),0
Huron,RIDGEFIELD TWP,ACH,State House,57,D,Michele Lepore Hagan,0
Huron,MONROEVILLE VILLAGE,ACI,U.S. House,4,I,Steve Perkins (L),9
Huron,MONROEVILLE VILLAGE,ACI,U.S. House,7,D,Quentin Potter (D),0
Huron,MONROEVILLE VILLAGE,ACI,State House,57,D,Michele Lepore Hagan,0
Huron,RIPLEY TWP,ACK,U.S. House,4,I,Steve Perkins (L),0
Huron,RIPLEY TWP,ACK,U.S. House,7,D,Quentin Potter (D),45
Huron,RIPLEY TWP,ACK,State House,57,D,Michele Lepore Hagan,0
Huron,SHERMAN TWP,ACL,U.S. House,4,I,Steve Perkins (L),0
Huron,SHERMAN TWP,ACL,U.S. House,7,D,Quentin Potter (D),48
Huron,SHERMAN TWP,ACL,State House,57,D,Michele Lepore Hagan,0
Huron,TOWNSEND TWP,ACM,U.S. House,4,I,Steve Perkins (L),23
Huron,TOWNSEND TWP,ACM,U.S. House,7,D,Quentin Potter (D),0
Huron,TOWNSEND TWP,ACM,State House,57,D,Michele Lepore Hagan,0
Huron,WAKEMAN TWP,ACO,U.S. House,4,I,Steve Perkins (L),13
Huron,WAKEMAN TWP,ACO,U.S. House,7,D,Quentin Potter (D),0
Huron,WAKEMAN TWP,ACO,State House,57,D,Michele Lepore Hagan,0
Huron,WAKEMAN VILLAGE,ACQ,U.S. House,4,I,Steve Perkins (L),20
Huron,WAKEMAN VILLAGE,ACQ,U.S. House,7,D,Quentin Potter (D),0
Huron,WAKEMAN VILLAGE,ACQ,State House,57,D,Michele Lepore Hagan,0
Jackson,PRECINCT JACKSON 1-A,AAA,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT JACKSON 1-A,AAA,State House,93,R,Jay Edwards,0
Jackson,PRECINCT JACKSON 2-A,AAC,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT JACKSON 2-A,AAC,State House,93,R,Jay Edwards,0
Jackson,PRECINCT JACKSON 3-A,AAE,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT JACKSON 3-A,AAE,State House,93,R,Jay Edwards,0
Jackson,PRECINCT JACKSON 4-A,AAG,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT JACKSON 4-A,AAG,State House,93,R,Jay Edwards,0
Jackson,PRECINCT WELLSTON 1-A,AAJ,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT WELLSTON 1-A,AAJ,State House,93,R,Jay Edwards,0
Jackson,PRECINCT WELLSTON 2-A,AAL,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT WELLSTON 2-A,AAL,State House,93,R,Jay Edwards,0
Jackson,PRECINCT WELLSTON 2-B,AAM,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT WELLSTON 2-B,AAM,State House,93,R,Jay Edwards,0
Jackson,PRECINCT WELLSTON 3-A,AAO,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT WELLSTON 3-A,AAO,State House,93,R,Jay Edwards,0
Jackson,PRECINCT WELLSTON 4-A,AAQ,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT WELLSTON 4-A,AAQ,State House,93,R,Jay Edwards,0
Jackson,PRECINCT BLOOMFIELD,AAS,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT BLOOMFIELD,AAS,State House,93,R,Jay Edwards,0
Jackson,PRECINCT COAL II,AAT,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT COAL II,AAT,State House,93,R,Jay Edwards,0
Jackson,PRECINCT COAL I,AAV,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT COAL I,AAV,State House,93,R,Jay Edwards,0
Jackson,PRECINCT FRANKLIN II,AAW,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT FRANKLIN II,AAW,State House,93,R,Jay Edwards,0
Jackson,PRECINCT HAMILTON,AAX,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT HAMILTON,AAX,State House,93,R,Jay Edwards,0
Jackson,PRECINCT JACKSON,AAY,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT JACKSON,AAY,State House,93,R,Jay Edwards,0
Jackson,PRECINCT JEFFERSON I,AAZ,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT JEFFERSON I,AAZ,State House,93,R,Jay Edwards,0
Jackson,PRECINCT JEFFERSON II,ABA,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT JEFFERSON II,ABA,State House,93,R,Jay Edwards,0
Jackson,PRECINCT OAK HILL II,ABB,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT OAK HILL II,ABB,State House,93,R,Jay Edwards,0
Jackson,PRECINCT LIBERTY II,ABC,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT LIBERTY II,ABC,State House,93,R,Jay Edwards,0
Jackson,PRECINCT LICK I,ABD,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT LICK I,ABD,State House,93,R,Jay Edwards,0
Jackson,PRECINCT LICK II,ABE,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT LICK II,ABE,State House,93,R,Jay Edwards,0
Jackson,PRECINCT MADISON I,ABG,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT MADISON I,ABG,State House,93,R,Jay Edwards,0
Jackson,PRECINCT MADISON II,ABH,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT MADISON II,ABH,State House,93,R,Jay Edwards,0
Jackson,PRECINCT OAK HILL I,ABI,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT OAK HILL I,ABI,State House,93,R,Jay Edwards,0
Jackson,PRECINCT MILTON I,ABJ,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT MILTON I,ABJ,State House,93,R,Jay Edwards,0
Jackson,PRECINCT SCIOTO II,ABM,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT SCIOTO II,ABM,State House,93,R,Jay Edwards,0
Jackson,PRECINCT WASHINGTON,ABN,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT WASHINGTON,ABN,State House,93,R,Jay Edwards,0
Jackson,PRECINCT FRANKLIN I,ABO,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT FRANKLIN I,ABO,State House,93,R,Jay Edwards,0
Jackson,PRECINCT LIBERTY I,ABP,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT LIBERTY I,ABP,State House,93,R,Jay Edwards,0
Jackson,PRECINCT SCIOTO I,ABQ,U.S. House,6,R,Bob Gibbs (R),0
Jackson,PRECINCT SCIOTO I,ABQ,State House,93,R,Jay Edwards,0
Jefferson,PRECINCT STEUBENVILLE 1-1,AAA,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 1-1,AAA,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 1-1,AAA,State House,96,D,Richard A. Olivito,203
Jefferson,PRECINCT STEUBENVILLE 1-2,AAB,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 1-2,AAB,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 1-2,AAB,State House,96,D,Richard A. Olivito,173
Jefferson,PRECINCT STEUBENVILLE 2-1,AAE,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 2-1,AAE,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 2-1,AAE,State House,96,D,Richard A. Olivito,230
Jefferson,PRECINCT STEUBENVILLE 2-2,AAF,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 2-2,AAF,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 2-2,AAF,State House,96,D,Richard A. Olivito,303
Jefferson,PRECINCT STEUBENVILLE 3-1,AAI,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 3-1,AAI,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 3-1,AAI,State House,96,D,Richard A. Olivito,205
Jefferson,PRECINCT STEUBENVILLE 3-2,AAJ,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 3-2,AAJ,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 3-2,AAJ,State House,96,D,Richard A. Olivito,236
Jefferson,PRECINCT STEUBENVILLE 4-1,AAM,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 4-1,AAM,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 4-1,AAM,State House,96,D,Richard A. Olivito,222
Jefferson,PRECINCT STEUBENVILLE 4-2,AAN,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 4-2,AAN,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 4-2,AAN,State House,96,D,Richard A. Olivito,97
Jefferson,PRECINCT STEUBENVILLE 5-1,AAQ,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 5-1,AAQ,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 5-1,AAQ,State House,96,D,Richard A. Olivito,256
Jefferson,PRECINCT STEUBENVILLE 5-2,AAR,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 5-2,AAR,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 5-2,AAR,State House,96,D,Richard A. Olivito,200
Jefferson,PRECINCT STEUBENVILLE 5-3,AAS,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 5-3,AAS,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 5-3,AAS,State House,96,D,Richard A. Olivito,182
Jefferson,PRECINCT STEUBENVILLE 6-1,AAU,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 6-1,AAU,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 6-1,AAU,State House,96,D,Richard A. Olivito,186
Jefferson,PRECINCT STEUBENVILLE 6-2,AAV,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 6-2,AAV,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 6-2,AAV,State House,96,D,Richard A. Olivito,191
Jefferson,PRECINCT STEUBENVILLE 6-3,AAW,U.S. House,6,R,Bob Gibbs (R),0
Jefferson,PRECINCT STEUBENVILLE 6-3,AAW,State Senate,30,R,Sandra O'Brien,0
Jefferson,PRECINCT STEUBENVILLE 6-3,AAW,State House,96,D,Richard A. Olivito,197
